Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,feeder_habituation_10s,,6,,Cck57-hab,32451.595,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32451.650,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32451.715,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32451.775,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32451.825,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32452.000,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32452.080,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32452.110,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32452.190,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32452.235,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32452.575,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32452.610,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32453.625,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32453.740,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32453.820,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32453.875,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32453.925,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32453.985,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32462.415,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32462.435,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32462.450,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32462.510,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32462.590,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32462.650,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32462.745,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32462.880,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32464.560,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32464.870,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32494.205,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32494.430,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32495.290,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32496.020,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32530.985,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32531.370,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32542.315,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32542.345,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32545.785,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32545.920,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32555.345,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32555.430,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32561.010,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32561.340,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32568.695,4,0,0,0,1,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32569.190,4,0,0,0,0,0,0,0,1,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32573.740,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32573.765,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32573.800,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32573.865,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32581.510,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32581.580,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32581.640,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32581.675,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32581.695,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32581.715,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32581.830,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32582.025,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32582.190,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32582.225,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32604.345,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32604.475,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32604.510,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32604.650,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32604.675,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32604.705,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32604.765,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32606.175,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32606.185,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32606.230,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32606.260,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32606.310,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32606.315,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32606.510,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32609.225,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.185,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.280,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.315,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.395,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.450,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.475,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.540,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.575,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.610,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.625,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.740,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.800,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32610.830,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32646.735,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32647.215,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32647.225,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32647.250,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32660.530,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32660.600,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32663.205,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32663.740,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32665.950,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32666.335,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32669.265,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32669.365,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32669.460,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32669.560,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32766.100,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32774.400,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32775.045,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32775.170,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32775.210,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32775.235,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32775.340,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32775.365,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32775.405,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32775.440,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32775.525,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32775.550,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32775.595,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32776.255,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32777.115,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32777.135,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32777.175,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32777.220,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32777.850,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32777.865,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32777.905,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32780.375,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32780.840,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32780.845,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32781.315,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32781.320,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32781.580,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32782.170,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32782.705,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32782.710,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32783.210,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32793.095,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32818.355,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32818.440,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32880.760,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32881.015,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32881.055,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32891.055,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32892.160,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32892.215,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32892.215,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32892.225,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32893.280,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32893.330,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32898.825,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32902.090,5,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32902.125,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32902.195,5,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32902.235,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32908.825,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32909.995,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32910.035,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32910.050,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32910.055,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32920.055,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32923.060,2,3,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32923.115,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32926.655,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32926.660,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32926.870,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32936.870,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32937.420,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32937.465,3,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32937.465,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32937.475,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32943.115,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32953.115,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32953.695,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32953.735,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32953.750,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32953.805,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,32953.845,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,32953.870,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33024.790,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33024.835,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33034.680,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33034.990,5,0,0,0,1,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33036.280,5,0,0,0,0,0,0,0,1,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33037.185,5,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33037.205,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33037.305,5,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33037.555,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33044.680,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33044.950,2,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33044.970,2,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33045.320,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33045.360,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33045.375,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33045.400,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33054.690,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33054.695,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33054.735,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33064.735,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33065.375,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33065.415,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33065.420,3,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33065.430,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33081.255,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33081.295,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33081.390,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33082.840,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33083.165,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33093.165,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33093.860,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33093.915,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33094.375,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33101.340,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33101.390,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33103.230,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33104.400,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33114.400,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33115.100,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33115.140,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33115.155,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33115.235,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33115.275,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33115.350,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33115.390,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33115.435,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33116.350,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33122.765,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33122.950,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33132.950,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33133.725,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33133.765,3,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33133.765,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33133.780,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33133.820,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33133.835,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33137.180,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33147.180,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33147.970,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33148.025,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.465,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.465,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.505,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.505,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.545,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.550,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.670,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.675,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.715,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.715,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.755,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.760,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.800,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.800,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.845,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.845,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.886,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.886,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.930,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.930,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.970,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33158.975,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.015,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.015,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.060,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.060,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.100,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.100,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.145,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.145,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.185,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.185,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.225,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,33159.230,5,4,3,0,0,1,0,0,0,0,0
